timestamp, utilization.gpu [%], utilization.memory [%], power.draw [W], memory.used [MiB]
2026/02/15 16:13:45.088, 75 %, 2 %, 51.27 W, 644 MiB
2026/02/15 16:13:47.088, 71 %, 2 %, 51.26 W, 644 MiB
2026/02/15 16:13:49.088, 70 %, 2 %, 51.20 W, 644 MiB
2026/02/15 16:13:51.088, 82 %, 2 %, 51.26 W, 644 MiB
2026/02/15 16:13:53.089, 79 %, 2 %, 51.25 W, 644 MiB
2026/02/15 16:13:55.089, 83 %, 2 %, 51.51 W, 644 MiB
2026/02/15 16:13:57.089, 82 %, 2 %, 51.50 W, 644 MiB
2026/02/15 16:13:59.089, 86 %, 2 %, 51.61 W, 644 MiB
2026/02/15 16:14:01.089, 86 %, 2 %, 51.51 W, 644 MiB
2026/02/15 16:14:03.090, 71 %, 2 %, 51.25 W, 642 MiB
2026/02/15 16:14:05.090, 82 %, 2 %, 51.30 W, 642 MiB
2026/02/15 16:14:07.090, 78 %, 2 %, 51.55 W, 642 MiB
2026/02/15 16:14:09.090, 85 %, 2 %, 51.62 W, 642 MiB
2026/02/15 16:14:11.090, 79 %, 2 %, 51.25 W, 642 MiB
2026/02/15 16:14:13.090, 79 %, 2 %, 51.34 W, 642 MiB
2026/02/15 16:14:15.091, 79 %, 2 %, 51.22 W, 642 MiB
2026/02/15 16:14:17.091, 83 %, 2 %, 51.22 W, 642 MiB
2026/02/15 16:14:19.091, 84 %, 2 %, 51.28 W, 642 MiB
2026/02/15 16:14:21.091, 87 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:14:23.091, 85 %, 2 %, 51.51 W, 642 MiB
2026/02/15 16:14:25.092, 79 %, 2 %, 51.41 W, 642 MiB
2026/02/15 16:14:27.092, 82 %, 2 %, 51.75 W, 642 MiB
2026/02/15 16:14:29.092, 84 %, 2 %, 51.50 W, 642 MiB
2026/02/15 16:14:31.092, 86 %, 2 %, 51.50 W, 642 MiB
2026/02/15 16:14:33.092, 80 %, 2 %, 51.69 W, 642 MiB
2026/02/15 16:14:35.092, 81 %, 2 %, 51.52 W, 642 MiB
2026/02/15 16:14:37.093, 82 %, 2 %, 51.52 W, 642 MiB
2026/02/15 16:14:39.093, 74 %, 2 %, 51.42 W, 642 MiB
2026/02/15 16:14:41.093, 81 %, 2 %, 51.63 W, 642 MiB
2026/02/15 16:14:43.093, 77 %, 2 %, 51.47 W, 642 MiB
2026/02/15 16:14:45.093, 81 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:14:47.093, 81 %, 2 %, 51.47 W, 642 MiB
2026/02/15 16:14:49.094, 76 %, 2 %, 51.41 W, 642 MiB
2026/02/15 16:14:51.094, 76 %, 2 %, 51.36 W, 642 MiB
2026/02/15 16:14:53.094, 81 %, 2 %, 51.51 W, 642 MiB
2026/02/15 16:14:55.094, 84 %, 2 %, 51.63 W, 642 MiB
2026/02/15 16:14:57.094, 79 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:14:59.094, 72 %, 2 %, 51.43 W, 642 MiB
2026/02/15 16:15:01.095, 82 %, 2 %, 51.52 W, 642 MiB
2026/02/15 16:15:03.095, 83 %, 2 %, 51.19 W, 642 MiB
2026/02/15 16:15:05.095, 76 %, 2 %, 51.05 W, 642 MiB
2026/02/15 16:15:07.095, 79 %, 2 %, 51.37 W, 642 MiB
2026/02/15 16:15:09.095, 85 %, 2 %, 51.57 W, 642 MiB
2026/02/15 16:15:11.096, 81 %, 2 %, 51.47 W, 642 MiB
2026/02/15 16:15:13.096, 79 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:15:15.096, 83 %, 2 %, 51.63 W, 642 MiB
2026/02/15 16:15:17.096, 81 %, 2 %, 51.58 W, 642 MiB
2026/02/15 16:15:19.096, 80 %, 2 %, 51.45 W, 642 MiB
2026/02/15 16:15:21.096, 78 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:15:23.097, 71 %, 2 %, 51.48 W, 642 MiB
2026/02/15 16:15:25.097, 79 %, 2 %, 51.56 W, 642 MiB
2026/02/15 16:15:27.097, 75 %, 2 %, 51.45 W, 642 MiB
2026/02/15 16:15:29.097, 81 %, 2 %, 51.22 W, 642 MiB
2026/02/15 16:15:31.097, 75 %, 2 %, 51.54 W, 642 MiB
2026/02/15 16:15:33.098, 80 %, 2 %, 51.56 W, 642 MiB
2026/02/15 16:15:35.098, 78 %, 2 %, 51.44 W, 642 MiB
2026/02/15 16:15:37.098, 79 %, 2 %, 51.48 W, 642 MiB
2026/02/15 16:15:39.098, 77 %, 2 %, 51.44 W, 642 MiB
2026/02/15 16:15:41.098, 81 %, 2 %, 51.76 W, 642 MiB
2026/02/15 16:15:43.098, 76 %, 2 %, 51.34 W, 642 MiB
2026/02/15 16:15:45.099, 77 %, 2 %, 51.53 W, 642 MiB
2026/02/15 16:15:47.099, 77 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:15:49.099, 71 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:15:51.099, 78 %, 2 %, 51.74 W, 642 MiB
2026/02/15 16:15:53.099, 80 %, 2 %, 51.42 W, 642 MiB
2026/02/15 16:15:55.099, 81 %, 2 %, 51.56 W, 642 MiB
2026/02/15 16:15:57.100, 80 %, 2 %, 51.44 W, 642 MiB
2026/02/15 16:15:59.100, 70 %, 2 %, 51.44 W, 642 MiB
2026/02/15 16:16:01.100, 79 %, 2 %, 51.38 W, 642 MiB
2026/02/15 16:16:03.100, 84 %, 2 %, 51.43 W, 642 MiB
2026/02/15 16:16:05.100, 78 %, 2 %, 51.61 W, 642 MiB
2026/02/15 16:16:07.101, 78 %, 2 %, 51.37 W, 642 MiB
2026/02/15 16:16:09.101, 82 %, 2 %, 51.41 W, 642 MiB
2026/02/15 16:16:11.101, 78 %, 2 %, 51.51 W, 642 MiB
2026/02/15 16:16:13.101, 81 %, 2 %, 51.47 W, 642 MiB
2026/02/15 16:16:15.101, 83 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:16:17.101, 79 %, 2 %, 51.60 W, 642 MiB
2026/02/15 16:16:19.102, 83 %, 2 %, 51.64 W, 642 MiB
2026/02/15 16:16:21.102, 75 %, 2 %, 51.51 W, 642 MiB
2026/02/15 16:16:23.102, 84 %, 2 %, 51.60 W, 642 MiB
2026/02/15 16:16:25.102, 70 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:16:27.102, 80 %, 2 %, 51.50 W, 642 MiB
2026/02/15 16:16:29.103, 78 %, 2 %, 51.57 W, 642 MiB
2026/02/15 16:16:31.103, 78 %, 2 %, 51.48 W, 642 MiB
2026/02/15 16:16:33.103, 77 %, 2 %, 51.18 W, 642 MiB
2026/02/15 16:16:35.103, 73 %, 2 %, 51.43 W, 642 MiB
2026/02/15 16:16:37.104, 80 %, 2 %, 51.32 W, 642 MiB
2026/02/15 16:16:39.104, 81 %, 2 %, 51.21 W, 642 MiB
2026/02/15 16:16:41.104, 80 %, 2 %, 51.18 W, 642 MiB
2026/02/15 16:16:43.104, 79 %, 2 %, 51.29 W, 642 MiB
2026/02/15 16:16:45.104, 84 %, 2 %, 51.49 W, 642 MiB
2026/02/15 16:16:47.105, 81 %, 2 %, 51.43 W, 642 MiB
2026/02/15 16:16:49.105, 80 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:16:51.105, 85 %, 2 %, 51.50 W, 642 MiB
2026/02/15 16:16:53.105, 79 %, 2 %, 51.48 W, 642 MiB
2026/02/15 16:16:55.105, 79 %, 2 %, 51.70 W, 642 MiB
2026/02/15 16:16:57.106, 80 %, 2 %, 51.49 W, 642 MiB
2026/02/15 16:16:59.106, 83 %, 2 %, 51.44 W, 642 MiB
2026/02/15 16:17:01.106, 75 %, 2 %, 51.50 W, 642 MiB
2026/02/15 16:17:03.106, 80 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:17:05.106, 80 %, 2 %, 51.63 W, 642 MiB
2026/02/15 16:17:07.107, 82 %, 2 %, 51.61 W, 642 MiB
2026/02/15 16:17:09.107, 80 %, 2 %, 51.77 W, 642 MiB
2026/02/15 16:17:11.107, 79 %, 2 %, 51.53 W, 642 MiB
2026/02/15 16:17:13.107, 83 %, 2 %, 51.58 W, 642 MiB
2026/02/15 16:17:15.107, 84 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:17:17.108, 83 %, 2 %, 51.66 W, 642 MiB
2026/02/15 16:17:19.108, 85 %, 2 %, 51.59 W, 642 MiB
2026/02/15 16:17:21.108, 79 %, 2 %, 51.42 W, 642 MiB
2026/02/15 16:17:23.108, 80 %, 2 %, 51.59 W, 642 MiB
2026/02/15 16:17:25.109, 79 %, 2 %, 51.53 W, 642 MiB
2026/02/15 16:17:27.109, 79 %, 2 %, 51.58 W, 642 MiB
2026/02/15 16:17:29.109, 82 %, 2 %, 51.58 W, 642 MiB
2026/02/15 16:17:31.109, 78 %, 2 %, 51.36 W, 642 MiB
2026/02/15 16:17:33.109, 75 %, 2 %, 51.38 W, 642 MiB
2026/02/15 16:17:35.109, 76 %, 2 %, 51.44 W, 642 MiB
2026/02/15 16:17:37.110, 79 %, 2 %, 51.28 W, 642 MiB
2026/02/15 16:17:39.110, 81 %, 2 %, 51.34 W, 642 MiB
2026/02/15 16:17:41.110, 83 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:17:43.110, 78 %, 2 %, 51.23 W, 642 MiB
2026/02/15 16:17:45.111, 73 %, 2 %, 51.22 W, 642 MiB
2026/02/15 16:17:47.111, 78 %, 2 %, 51.32 W, 642 MiB
2026/02/15 16:17:49.111, 79 %, 2 %, 51.36 W, 642 MiB
2026/02/15 16:17:51.111, 80 %, 2 %, 51.26 W, 642 MiB
2026/02/15 16:17:53.111, 84 %, 2 %, 51.25 W, 642 MiB
2026/02/15 16:17:55.111, 79 %, 2 %, 51.39 W, 642 MiB
2026/02/15 16:17:57.112, 72 %, 2 %, 51.43 W, 642 MiB
2026/02/15 16:17:59.112, 73 %, 2 %, 51.30 W, 642 MiB
2026/02/15 16:18:01.112, 76 %, 2 %, 51.24 W, 642 MiB
2026/02/15 16:18:03.112, 79 %, 2 %, 51.23 W, 642 MiB
2026/02/15 16:18:05.113, 83 %, 2 %, 51.29 W, 642 MiB
2026/02/15 16:18:07.113, 78 %, 2 %, 51.51 W, 642 MiB
2026/02/15 16:18:09.113, 83 %, 2 %, 51.43 W, 642 MiB
2026/02/15 16:18:11.113, 78 %, 2 %, 51.53 W, 642 MiB
2026/02/15 16:18:13.113, 79 %, 2 %, 51.28 W, 642 MiB
2026/02/15 16:18:15.114, 78 %, 2 %, 51.37 W, 642 MiB
2026/02/15 16:18:17.114, 84 %, 2 %, 51.30 W, 642 MiB
2026/02/15 16:18:19.114, 79 %, 2 %, 51.27 W, 642 MiB
2026/02/15 16:18:21.114, 77 %, 2 %, 51.32 W, 642 MiB
2026/02/15 16:18:23.115, 83 %, 2 %, 51.49 W, 642 MiB
2026/02/15 16:18:25.115, 82 %, 2 %, 51.31 W, 642 MiB
2026/02/15 16:18:27.115, 76 %, 2 %, 51.17 W, 642 MiB
2026/02/15 16:18:29.115, 81 %, 2 %, 51.30 W, 642 MiB
2026/02/15 16:18:31.115, 72 %, 2 %, 51.28 W, 642 MiB
2026/02/15 16:18:33.116, 73 %, 2 %, 51.24 W, 642 MiB
2026/02/15 16:18:35.116, 78 %, 2 %, 51.35 W, 642 MiB
2026/02/15 16:18:37.116, 81 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:18:39.116, 81 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:18:41.116, 82 %, 2 %, 51.53 W, 642 MiB
2026/02/15 16:18:43.117, 73 %, 2 %, 51.39 W, 642 MiB
2026/02/15 16:18:45.117, 84 %, 2 %, 51.31 W, 642 MiB
2026/02/15 16:18:47.117, 80 %, 2 %, 51.56 W, 642 MiB
2026/02/15 16:18:49.117, 78 %, 2 %, 51.61 W, 642 MiB
2026/02/15 16:18:51.117, 81 %, 2 %, 51.59 W, 642 MiB
2026/02/15 16:18:53.118, 79 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:18:55.118, 79 %, 2 %, 51.41 W, 642 MiB
2026/02/15 16:18:57.118, 80 %, 2 %, 51.37 W, 642 MiB
2026/02/15 16:18:59.118, 73 %, 2 %, 51.30 W, 642 MiB
2026/02/15 16:19:01.119, 81 %, 2 %, 51.37 W, 642 MiB
2026/02/15 16:19:03.119, 78 %, 2 %, 51.43 W, 642 MiB
2026/02/15 16:19:05.119, 86 %, 2 %, 51.45 W, 642 MiB
2026/02/15 16:19:07.119, 80 %, 2 %, 51.24 W, 642 MiB
2026/02/15 16:19:09.119, 81 %, 2 %, 51.48 W, 642 MiB
2026/02/15 16:19:11.120, 71 %, 2 %, 51.29 W, 642 MiB
2026/02/15 16:19:13.120, 79 %, 2 %, 51.45 W, 642 MiB
2026/02/15 16:19:15.120, 83 %, 2 %, 51.43 W, 642 MiB
2026/02/15 16:19:17.120, 81 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:19:19.120, 73 %, 2 %, 51.36 W, 642 MiB
2026/02/15 16:19:21.121, 76 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:19:23.121, 80 %, 2 %, 51.51 W, 642 MiB
2026/02/15 16:19:25.121, 81 %, 2 %, 51.47 W, 642 MiB
2026/02/15 16:19:27.121, 75 %, 2 %, 51.56 W, 642 MiB
2026/02/15 16:19:29.122, 78 %, 2 %, 51.55 W, 642 MiB
2026/02/15 16:19:31.122, 84 %, 2 %, 51.78 W, 642 MiB
2026/02/15 16:19:33.122, 81 %, 2 %, 51.37 W, 642 MiB
2026/02/15 16:19:35.122, 77 %, 2 %, 51.41 W, 642 MiB
2026/02/15 16:19:37.122, 82 %, 2 %, 51.51 W, 642 MiB
2026/02/15 16:19:39.123, 73 %, 2 %, 51.28 W, 642 MiB
2026/02/15 16:19:41.123, 74 %, 2 %, 51.22 W, 642 MiB
2026/02/15 16:19:43.123, 74 %, 2 %, 51.28 W, 642 MiB
2026/02/15 16:19:45.123, 79 %, 2 %, 51.49 W, 642 MiB
2026/02/15 16:19:47.123, 78 %, 2 %, 51.60 W, 642 MiB
2026/02/15 16:19:49.124, 84 %, 2 %, 51.42 W, 642 MiB
2026/02/15 16:19:51.124, 81 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:19:53.124, 84 %, 2 %, 51.32 W, 642 MiB
2026/02/15 16:19:55.124, 82 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:19:57.124, 81 %, 2 %, 51.72 W, 642 MiB
2026/02/15 16:19:59.124, 84 %, 2 %, 51.69 W, 642 MiB
2026/02/15 16:20:01.125, 79 %, 2 %, 51.33 W, 642 MiB
2026/02/15 16:20:03.125, 76 %, 2 %, 51.51 W, 642 MiB
2026/02/15 16:20:05.125, 84 %, 2 %, 51.54 W, 642 MiB
2026/02/15 16:20:07.125, 81 %, 2 %, 51.45 W, 642 MiB
2026/02/15 16:20:09.125, 82 %, 2 %, 51.53 W, 642 MiB
2026/02/15 16:20:11.126, 80 %, 2 %, 51.59 W, 642 MiB
2026/02/15 16:20:13.126, 75 %, 2 %, 51.62 W, 642 MiB
2026/02/15 16:20:15.126, 76 %, 2 %, 51.45 W, 642 MiB
2026/02/15 16:20:17.126, 82 %, 2 %, 51.66 W, 642 MiB
2026/02/15 16:20:19.126, 80 %, 2 %, 51.45 W, 642 MiB
2026/02/15 16:20:21.126, 82 %, 2 %, 51.85 W, 642 MiB
2026/02/15 16:20:23.127, 82 %, 2 %, 51.72 W, 642 MiB
2026/02/15 16:20:25.127, 81 %, 2 %, 51.56 W, 642 MiB
2026/02/15 16:20:27.127, 85 %, 2 %, 51.67 W, 642 MiB
2026/02/15 16:20:29.127, 83 %, 2 %, 51.66 W, 642 MiB
2026/02/15 16:20:31.127, 83 %, 2 %, 51.82 W, 642 MiB
2026/02/15 16:20:33.128, 79 %, 2 %, 51.66 W, 642 MiB
2026/02/15 16:20:35.128, 72 %, 2 %, 51.52 W, 642 MiB
2026/02/15 16:20:37.128, 81 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:20:39.128, 82 %, 2 %, 51.44 W, 642 MiB
2026/02/15 16:20:41.128, 78 %, 2 %, 51.55 W, 642 MiB
2026/02/15 16:20:43.128, 83 %, 2 %, 51.35 W, 642 MiB
2026/02/15 16:20:45.129, 78 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:20:47.129, 82 %, 2 %, 51.57 W, 642 MiB
2026/02/15 16:20:49.129, 78 %, 2 %, 51.58 W, 642 MiB
2026/02/15 16:20:51.129, 74 %, 2 %, 51.59 W, 642 MiB
2026/02/15 16:20:53.129, 78 %, 2 %, 51.41 W, 642 MiB
2026/02/15 16:20:55.129, 72 %, 2 %, 51.39 W, 642 MiB
2026/02/15 16:20:57.130, 75 %, 2 %, 51.36 W, 642 MiB
2026/02/15 16:20:59.130, 85 %, 2 %, 51.71 W, 642 MiB
2026/02/15 16:21:01.130, 80 %, 2 %, 51.34 W, 642 MiB
2026/02/15 16:21:03.130, 82 %, 2 %, 51.22 W, 642 MiB
2026/02/15 16:21:05.130, 64 %, 2 %, 51.22 W, 642 MiB
2026/02/15 16:21:07.131, 73 %, 2 %, 51.31 W, 642 MiB
2026/02/15 16:21:09.131, 82 %, 2 %, 51.30 W, 642 MiB
2026/02/15 16:21:11.131, 78 %, 2 %, 51.37 W, 642 MiB
2026/02/15 16:21:13.132, 79 %, 2 %, 51.28 W, 642 MiB
2026/02/15 16:21:15.132, 82 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:21:17.132, 81 %, 2 %, 51.42 W, 642 MiB
2026/02/15 16:21:19.132, 80 %, 2 %, 51.25 W, 642 MiB
2026/02/15 16:21:21.133, 72 %, 2 %, 51.37 W, 642 MiB
2026/02/15 16:21:23.133, 76 %, 2 %, 51.30 W, 642 MiB
2026/02/15 16:21:25.133, 73 %, 2 %, 51.17 W, 642 MiB
2026/02/15 16:21:27.133, 79 %, 2 %, 51.35 W, 642 MiB
2026/02/15 16:21:29.133, 83 %, 2 %, 51.23 W, 642 MiB
2026/02/15 16:21:31.134, 83 %, 2 %, 51.44 W, 642 MiB
2026/02/15 16:21:33.134, 75 %, 2 %, 51.20 W, 642 MiB
2026/02/15 16:21:35.134, 81 %, 2 %, 51.32 W, 642 MiB
2026/02/15 16:21:37.135, 83 %, 2 %, 51.28 W, 642 MiB
2026/02/15 16:21:39.135, 77 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:21:41.135, 85 %, 2 %, 51.56 W, 642 MiB
2026/02/15 16:21:43.135, 79 %, 2 %, 51.37 W, 642 MiB
2026/02/15 16:21:45.136, 81 %, 2 %, 51.27 W, 642 MiB
2026/02/15 16:21:47.136, 80 %, 2 %, 51.39 W, 642 MiB
2026/02/15 16:21:49.136, 82 %, 2 %, 51.44 W, 642 MiB
2026/02/15 16:21:51.136, 81 %, 2 %, 51.30 W, 642 MiB
2026/02/15 16:21:53.136, 82 %, 2 %, 51.54 W, 642 MiB
2026/02/15 16:21:55.137, 77 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:21:57.137, 75 %, 2 %, 51.39 W, 642 MiB
2026/02/15 16:21:59.138, 81 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:22:01.138, 77 %, 2 %, 51.44 W, 642 MiB
2026/02/15 16:22:03.138, 77 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:22:05.139, 73 %, 2 %, 51.53 W, 642 MiB
2026/02/15 16:22:07.139, 82 %, 2 %, 51.57 W, 642 MiB
2026/02/15 16:22:09.139, 81 %, 2 %, 51.77 W, 642 MiB
2026/02/15 16:22:11.139, 77 %, 2 %, 51.66 W, 642 MiB
2026/02/15 16:22:13.140, 85 %, 2 %, 51.65 W, 642 MiB
2026/02/15 16:22:15.140, 81 %, 2 %, 51.59 W, 642 MiB
2026/02/15 16:22:17.140, 78 %, 2 %, 51.40 W, 642 MiB
2026/02/15 16:22:19.140, 71 %, 2 %, 51.45 W, 642 MiB
2026/02/15 16:22:21.140, 78 %, 2 %, 51.52 W, 642 MiB
2026/02/15 16:22:23.141, 82 %, 2 %, 51.76 W, 642 MiB
2026/02/15 16:22:25.141, 80 %, 2 %, 51.80 W, 642 MiB
2026/02/15 16:22:27.141, 81 %, 2 %, 51.86 W, 642 MiB
2026/02/15 16:22:29.141, 75 %, 2 %, 51.74 W, 642 MiB
2026/02/15 16:22:31.141, 79 %, 2 %, 51.58 W, 642 MiB
2026/02/15 16:22:33.142, 78 %, 2 %, 51.62 W, 642 MiB
2026/02/15 16:22:35.142, 76 %, 2 %, 51.20 W, 642 MiB
2026/02/15 16:22:37.142, 84 %, 2 %, 51.68 W, 642 MiB
2026/02/15 16:22:39.142, 83 %, 2 %, 51.64 W, 642 MiB
2026/02/15 16:22:41.143, 81 %, 2 %, 51.76 W, 642 MiB
2026/02/15 16:22:43.143, 82 %, 2 %, 51.81 W, 642 MiB
2026/02/15 16:22:45.143, 79 %, 2 %, 51.36 W, 642 MiB
2026/02/15 16:22:47.143, 82 %, 2 %, 51.67 W, 642 MiB
2026/02/15 16:22:49.143, 77 %, 2 %, 51.52 W, 642 MiB
2026/02/15 16:22:51.144, 75 %, 2 %, 51.53 W, 642 MiB
2026/02/15 16:22:53.144, 79 %, 2 %, 51.53 W, 642 MiB
2026/02/15 16:22:55.144, 81 %, 2 %, 51.62 W, 642 MiB
2026/02/15 16:22:57.144, 76 %, 2 %, 51.52 W, 642 MiB
2026/02/15 16:22:59.144, 82 %, 2 %, 51.58 W, 642 MiB
2026/02/15 16:23:01.145, 84 %, 2 %, 51.59 W, 642 MiB
2026/02/15 16:23:03.145, 76 %, 2 %, 51.38 W, 642 MiB
2026/02/15 16:23:05.145, 81 %, 2 %, 51.42 W, 642 MiB
2026/02/15 16:23:07.145, 84 %, 2 %, 51.43 W, 642 MiB
2026/02/15 16:23:09.146, 80 %, 2 %, 51.39 W, 642 MiB
2026/02/15 16:23:11.146, 79 %, 2 %, 51.48 W, 642 MiB
2026/02/15 16:23:13.146, 82 %, 2 %, 51.69 W, 642 MiB
2026/02/15 16:23:15.146, 80 %, 2 %, 51.32 W, 642 MiB
2026/02/15 16:23:17.146, 81 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:23:19.147, 79 %, 2 %, 51.37 W, 642 MiB
2026/02/15 16:23:21.147, 69 %, 2 %, 51.23 W, 642 MiB
2026/02/15 16:23:23.147, 81 %, 2 %, 51.33 W, 642 MiB
2026/02/15 16:23:25.147, 85 %, 2 %, 51.47 W, 642 MiB
2026/02/15 16:23:27.148, 84 %, 2 %, 51.33 W, 642 MiB
2026/02/15 16:23:29.148, 82 %, 2 %, 51.57 W, 642 MiB
2026/02/15 16:23:31.148, 78 %, 2 %, 51.66 W, 642 MiB
2026/02/15 16:23:33.148, 76 %, 2 %, 51.55 W, 642 MiB
2026/02/15 16:23:35.149, 78 %, 2 %, 51.63 W, 642 MiB
2026/02/15 16:23:37.149, 86 %, 2 %, 51.67 W, 642 MiB
2026/02/15 16:23:39.149, 81 %, 2 %, 51.48 W, 642 MiB
2026/02/15 16:23:41.149, 75 %, 2 %, 51.31 W, 642 MiB
2026/02/15 16:23:43.149, 75 %, 2 %, 51.67 W, 642 MiB
2026/02/15 16:23:45.150, 81 %, 2 %, 51.54 W, 642 MiB
2026/02/15 16:23:47.150, 84 %, 2 %, 51.74 W, 642 MiB
2026/02/15 16:23:49.150, 80 %, 2 %, 51.52 W, 642 MiB
2026/02/15 16:23:51.150, 81 %, 2 %, 51.49 W, 642 MiB
2026/02/15 16:23:53.150, 78 %, 2 %, 51.54 W, 642 MiB
2026/02/15 16:23:55.151, 82 %, 2 %, 51.56 W, 642 MiB
2026/02/15 16:23:57.151, 82 %, 2 %, 51.72 W, 642 MiB
2026/02/15 16:23:59.151, 79 %, 2 %, 51.46 W, 642 MiB
2026/02/15 16:24:01.151, 83 %, 2 %, 51.71 W, 642 MiB
2026/02/15 16:24:03.151, 80 %, 2 %, 51.79 W, 642 MiB
2026/02/15 16:24:05.152, 77 %, 2 %, 51.44 W, 642 MiB
2026/02/15 16:24:07.152, 83 %, 2 %, 51.72 W, 642 MiB
2026/02/15 16:24:09.152, 79 %, 2 %, 51.66 W, 642 MiB
2026/02/15 16:24:11.152, 78 %, 2 %, 51.55 W, 642 MiB
2026/02/15 16:24:13.152, 83 %, 2 %, 51.56 W, 642 MiB
2026/02/15 16:24:15.153, 84 %, 2 %, 51.67 W, 642 MiB
2026/02/15 16:24:17.153, 78 %, 2 %, 51.52 W, 642 MiB
2026/02/15 16:24:19.153, 75 %, 2 %, 51.47 W, 642 MiB
2026/02/15 16:24:21.153, 78 %, 2 %, 51.47 W, 642 MiB
2026/02/15 16:24:23.154, 76 %, 2 %, 51.36 W, 642 MiB
2026/02/15 16:24:25.154, 80 %, 2 %, 51.48 W, 642 MiB
2026/02/15 16:24:27.154, 78 %, 2 %, 51.45 W, 642 MiB
2026/02/15 16:24:29.154, 83 %, 2 %, 51.53 W, 642 MiB
2026/02/15 16:24:31.154, 80 %, 2 %, 51.45 W, 642 MiB
2026/02/15 16:24:33.155, 80 %, 2 %, 51.79 W, 642 MiB
2026/02/15 16:24:35.155, 85 %, 2 %, 51.48 W, 642 MiB
2026/02/15 16:24:37.155, 83 %, 2 %, 51.68 W, 642 MiB
2026/02/15 16:24:39.155, 80 %, 2 %, 51.65 W, 642 MiB
2026/02/15 16:24:41.155, 72 %, 2 %, 51.47 W, 642 MiB
2026/02/15 16:24:43.155, 75 %, 2 %, 51.35 W, 642 MiB
2026/02/15 16:24:45.156, 68 %, 2 %, 51.58 W, 658 MiB
2026/02/15 16:24:47.156, 77 %, 2 %, 51.38 W, 655 MiB
2026/02/15 16:24:49.156, 84 %, 2 %, 51.57 W, 661 MiB
2026/02/15 16:24:51.156, 75 %, 1 %, 51.25 W, 662 MiB
2026/02/15 16:24:53.156, 81 %, 2 %, 51.23 W, 662 MiB
